1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
Category,Asset,Tag,Description,Purchase Date,Acquisition Date FY,Manufacturer,Model,Serial,Campus,Department,Department Description,Building,Building Name,Room,Name,Purchase,Re-inventory,PO,Chartstring,Cost,Dep Expense,Accum,Book Value,Federal Contrib,Fabricated,Subtype,Life,Prop Code Descr,Class,Class Descr,Floor,Quantity,Condition
,000000022008,00081542,TAPE DRIVE,8/19/16,2016,IBM,LTO-7,78D0F0C,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,"SANDSTEDT, PETER",,,PUR1020678,110 1730300        ,"10,215.00","1,191.75","9,363.75",851.25,0.00,,000219,5.0,TAPE DRIVE-5,001,COMPUTER EQUIPMENT,01,1,E
,000000022009,00081541,TAPE DRIVE,8/19/16,2016,IBM,LTO-7,78D0F05,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,"SANDSTEDT, PETER",,,PUR1020678,110 1730300        ,"10,215.00","1,191.75","9,363.75",851.25,0.00,,000219,5.0,TAPE DRIVE-5,001,COMPUTER EQUIPMENT,01,1,E
,000000022046,00080237,STORAGE APPLIANCE,8/19/16,2016,IBM,V5030, ,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00142,"SANDSTEDT, PETER",,,PUR1025500,110 1730300        ,"263,000.00","30,683.31","241,083.31","21,916.69",0.00,,000217,5.0,COMPUTER STORAGE-5,001,COMPUTER EQUIPMENT,01,1,E
,000000018321, ,IBM V3700,6/12/13,2013,IBM / GLASS HOUSE,V3700, ,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,JOHN WALSH,,,PUR0606341,110 1730300        ,"90,409.52",0.00,"90,409.52",0.00,,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,
,000000018335,N0031693,STORAGE SYSTEM,7/2/13,2013,IBM CORP,DCS3700, ,EV,1730000,Computing Services,8844,2020 Ridge,00172,THOMAS BOARD,,,PUR0596875,110 1730000        ,"59,122.92",0.00,"59,122.92",0.00,0.00,,000217,5.0,COMPUTER STORAGE-5,001,COMPUTER EQUIPMENT,01,1,E
,000000019187,N0031682,QUEST 4 SYSTEM,5/20/14,2014,IBM CORP,QUEST 4, ,EV,1729100,HPC Infrastructure,8844,2020 Ridge,00172,"SANDSTEDT, PETER",,,PUR0714183,110 1729100        ,"1,254,808.00",0.00,"1,254,808.00",0.00,0.00,,000217,5.0,COMPUTER STORAGE-5,001,COMPUTER EQUIPMENT,01,1,E
,000000010934,00075318,JUNIPER SYSTEM,8/7/09,2009,INFORMATION SYS,SRX3600,AB2109AA0025,CH,1730000,Computing Services,8602,Abbott Hall,00236,"CELINDRO, VINCENT",,1/1/01, ,110 1730100        ,"63,937.60",0.00,"63,937.60",0.00,0.00,,000560,5.0,"EQUIPMENT, TELECOMMUNICATION-5",004,TELECOMMUNICATIONS EQUIPMENT,02,1,E
,000000010935,00075319,JUNIPER SYSTEM,8/7/09,2009,INFORMATION SYS,SRX3600,AB2109AA0030,CH,1730000,Computing Services,8602,Abbott Hall,00236,"CELINDRO, VINCENT",,1/1/01, ,110 1730100        ,"63,937.60",0.00,"63,937.60",0.00,0.00,,000560,5.0,"EQUIPMENT, TELECOMMUNICATION-5",004,TELECOMMUNICATIONS EQUIPMENT,02,1,E
,000000010936,00075365,JUNIPER SYSTEM,8/31/09,2009,INFORMATION SYS,SRX5600,JN110BA98AGB,CH,1730000,Computing Services,8602,Abbott Hall,00236,"CELINDRO, VINCENT",,8/24/12, ,110 1730100        ,"69,338.25",0.00,"69,338.25",0.00,0.00,,000560,5.0,"EQUIPMENT, TELECOMMUNICATION-5",004,TELECOMMUNICATIONS EQUIPMENT,02,1,E
,000000010937,00075366,JUNIPER SYSTEM,8/31/09,2009,INFORMATION SYS,SRX5600,JN110C2DCAGB,CH,1730000,Computing Services,8602,Abbott Hall,00236,"CELINDRO, VINCENT",,8/24/12, ,110 1730100        ,"69,338.25",0.00,"69,338.25",0.00,0.00,,000560,5.0,"EQUIPMENT, TELECOMMUNICATION-5",004,TELECOMMUNICATIONS EQUIPMENT,02,1,E
,000000013968,N0030860,ETHERNET MODULE,10/5/09,2010,INFORMATION SYS, ,TAG 75365,CH,1730000,Computing Services,8602,Abbott Hall,00230,"CELINDRO, VINCENT",,12/10/09, ,110 1730100        ,"35,000.00",0.00,"35,000.00",0.00,0.00,,000560,5.0,"EQUIPMENT, TELECOMMUNICATION-5",004,TELECOMMUNICATIONS EQUIPMENT,02,1,E
,000000013969,N0030861,ETHERNET MODULE,10/5/09,2010,INFORMATION SYS, ,TAG 75366,CH,1730000,Computing Services,8602,Abbott Hall,00230,"CELINDRO, VINCENT",,12/10/09, ,110 1730100        ,"35,000.00",0.00,"35,000.00",0.00,0.00,,000560,5.0,"EQUIPMENT, TELECOMMUNICATION-5",004,TELECOMMUNICATIONS EQUIPMENT,02,1,E
,000000016852,00031091,Ethernet Switch,4/4/12,2012,Juniper,EX4500,GX0211491021,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,Dan Daley,,8/29/13,PUR0435047,110 1730300        ,"9,526.51",0.00,"9,526.51",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000016853,00031092,Ethernet Switch,4/4/12,2012,Juniper,EX4500,GX0212014677,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,Dan Daley,,8/29/13,PUR0435047,110 1730300        ,"9,526.51",0.00,"9,526.51",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000016854,00031093,Ethernet Switch,4/4/12,2012,Juniper,EX4500,GX0211490986,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,Dan Daley,,8/29/13,PUR0435047,110 1730300        ,"9,526.51",0.00,"9,526.51",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000021307,00080230,SWITCH BOARDS,1/7/16,2016,LAYER ZERO,70ERDP, ,CH,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8602,Abbott Hall,00226,"SIMMS, THOMAS",,,PUR0928811,812 1729400 80041168      ,"36,795.70","4,292.82","33,729.38","3,066.32",0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,02,1,E
,000000021308,00080229,SWITCH BOARDS,1/7/16,2016,LAYER ZERO,70ERDP, ,CH,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8602,Abbott Hall,00226,"SIMMS, THOMAS",,,PUR0928811,812 1729400 80041168      ,"36,795.70","4,292.82","33,729.38","3,066.32",0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,02,1,E
,000000020510,00080187,PWR DISTRIB UNIT,8/5/15,2015,LAYERZERO, , ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00184,"DALEY, DAN",,5/29/18,PUR0838257,110 1729400        ,"59,000.00","1,720.81","16,470.79","42,529.21",0.00,,000965,20.0,POWER DISTRIBUTION PAN AMP-20,017,ELEVATOR and BUILDING SUPPORT,01,1,E
,000000020511,00080188,STATIC TRANSFER SWITCH,8/5/15,2015,LAYERZERO, , ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00184,"DALEY, DAN",,5/29/18,PUR0838257,110 1729400        ,"63,550.00","1,853.53","17,741.02","45,808.98",0.00,,000965,20.0,POWER DISTRIBUTION PAN AMP-20,017,ELEVATOR and BUILDING SUPPORT,01,1,E
,000000020521,00080184,PWR DISTRIB UNIT,8/5/15,2015,LAYERZERO,300KVA TYPE-X - LEFT, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00184,"DALEY, DAN",,5/29/18,PUR0848315,110 1729400        ,"49,450.00","1,442.28","13,804.77","35,645.23",0.00,,000965,20.0,POWER DISTRIBUTION PAN AMP-20,017,ELEVATOR and BUILDING SUPPORT,01,1,E
,000000020522,00080183,PWR DISTRIB UNIT,8/5/15,2015,LAYERZERO,300KVA TYPE -X-RIGHT, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00184,"DALEY, DAN",,5/29/18,PUR0848315,110 1729400        ,"49,450.00","1,442.28","13,804.77","35,645.23",0.00,,000965,20.0,POWER DISTRIBUTION PAN AMP-20,017,ELEVATOR and BUILDING SUPPORT,01,1,E
,000000019992,N0031684,22 COMPUTE NODES,1/6/15,2015,LENOVO, , ,EV,1729100,HPC Infrastructure,8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0786533,110 1729100        ,"158,910.00",0.00,"158,910.00",0.00,0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000020130,N0031685,58 COMP NODE CLUSTER,1/12/15,2015,LENOVO, , ,EV,1729100,HPC Infrastructure,8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0786571,110 1729100        ,"491,174.00",0.00,"491,174.00",0.00,0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000020222,00081472,6 UTL NODES,5/28/15,2015,LENOVO, , ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0850891,110 1729400        ,"47,205.00",0.00,"47,205.00",0.00,,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,
,000000020232,00081473,LARGE MEM NODE,7/8/15,2015,LENOVO,AC1 TYPE 8753,06DV946,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0856967,110 1729400        ,"52,475.00",0.00,"52,475.00",0.00,,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,
,000000020526,00081464,REFRESH IT CABINETS,7/8/15,2015,LENOVO,NEXTSCALE, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0849796,110 1729400        ,"351,797.33",0.00,"351,797.33",0.00,0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000020527,00081463,REFRESH IT CABINETS,7/8/15,2015,LENOVO,NEXTSCALE, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0849796,110 1729400        ,"351,797.33",0.00,"351,797.33",0.00,0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000020528,00081462,REFRESH IT CABINETS,7/8/15,2015,LENOVO,NEXTSCALE, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0849796,110 1729400        ,"351,797.33",0.00,"351,797.33",0.00,0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000020567,00081461,IT CABINET FOR QUEST 5,8/24/15,2015,LENOVO, , ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0864619,110 1729400        ,"19,922.00",0.00,"19,922.00",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000020591,N0031703,GPU NODE,8/18/15,2015,LENOVO,QUEST 5 BUYIN,06GCFTX,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0872079,110 1729400        ,"13,479.00",0.00,"13,479.00",0.00,0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000020592,N0031704,GPU NODE,8/18/15,2015,LENOVO,QUEST 5 BUYIN,06GCFTW,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0872079,110 1729400        ,"13,479.00",0.00,"13,479.00",0.00,0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000020593,N0031705,GPU NODE,8/18/15,2015,LENOVO,QUEST 5 BUYIN,06GCFTV,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0872079,110 1729400        ,"13,479.00",0.00,"13,479.00",0.00,0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000020594,N0031706,GPU NODE,8/18/15,2015,LENOVO,QUEST 5 BUYIN,06GCFTT,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0872079,110 1729400        ,"13,479.00",0.00,"13,479.00",0.00,0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000020595,N0031707,GPU NODE,8/18/15,2015,LENOVO,QUEST 5 BUYIN,06GCFTR,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0872079,110 1729400        ,"13,479.00",0.00,"13,479.00",0.00,0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000020619,N0031708,SERVER,8/24/15,2015,LENOVO,5463/ACI,E2BDM08,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0875348,110 1729400        ,"18,809.00",0.00,"18,809.00",0.00,0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000020620,N0031709,SERVER,8/24/15,2015,LENOVO,5463/ACI,E2BDM09,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0875348,110 1729400        ,"18,809.00",0.00,"18,809.00",0.00,0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000020621,N0031710,SERVER,8/24/15,2015,LENOVO,5463/ACI,E2BDM07,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0875348,110 1729400        ,"18,809.00",0.00,"18,809.00",0.00,0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000020622,N0031711,SERVER,8/24/15,2015,LENOVO,5463/ACI,E2BDM10,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0875348,110 1729400        ,"18,809.00",0.00,"18,809.00",0.00,0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000021056,N0031712,GPU NODE,1/24/16,2016,LENOVO,5465,J101VTV,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"KWAK, STEVE",,,PUR0915051,812 1729400 80041167      ,"19,080.54","2,226.07","17,490.51","1,590.03",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000021057,N0031713,GPU NODE,1/24/16,2016,LENOVO,5465,J103EM7,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"KWAK, STEVE",,,PUR0915051,812 1729400 80041167      ,"19,080.54","2,226.07","17,490.51","1,590.03",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000021058,N0031714,GPU NODE,1/24/16,2016,LENOVO,5465,J101VTW,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"KWAK, STEVE",,,PUR0915051,812 1729400 80041167      ,"19,080.54","2,226.07","17,490.51","1,590.03",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000021059,N0031715,GPU NODE,1/24/16,2016,LENOVO,5465,J103EM8,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"KWAK, STEVE",,,PUR0915051,812 1729400 80041167      ,"19,080.54","2,226.07","17,490.51","1,590.03",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000021060,N0031716,GPU NODE,1/24/16,2016,LENOVO,5465,J101VTX,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"KWAK, STEVE",,,PUR0915051,812 1729400 80041167      ,"19,080.54","2,226.07","17,490.51","1,590.03",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000021061,N0031717,GPU NODE,1/24/16,2016,LENOVO,5465,J103EM9,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"KWAK, STEVE",,,PUR0915051,812 1729400 80041167      ,"19,080.54","2,226.07","17,490.51","1,590.03",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000021160,00084536,IT NODE CABINET,4/12/16,2016,LENOVO,NEXTSCALE 62 NODES, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"KWAK, STEVE",,9/18/18,PUR0938442,812 1729400 80041167      ,"533,039.00","62,187.86","488,619.06","44,419.94",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000021161,00081466,IT NODE CABINET,4/12/16,2016,LENOVO,NEXTSCALE 62 NODES, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"KWAK, STEVE",,,PUR0938442,812 1729400 80041167      ,"533,039.00","62,187.86","488,619.06","44,419.94",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000021927,00084537,NEXT SCALE CABINETS,7/5/16,2016,LENOVO, , ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"SANDSTEDT, PETER",,9/18/18,PUR0989353,812 1729400 80041167      ,"623,250.00","72,712.50","571,312.50","51,937.50",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000021928,00084538,NEXT SCALE CABINETS,7/5/16,2016,LENOVO, , ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"SANDSTEDT, PETER",,9/18/18,PUR0989353,812 1729400 80041167      ,"623,250.00","72,712.50","571,312.50","51,937.50",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000022062,00081460,IT CABINET,9/9/16,2016,LENOVO,M5, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"SANDSTEDT, PETER",,,PUR1027772,812 1729400 80041167      ,"417,016.00","48,651.89","382,264.70","34,751.30",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000022576,N0031835,Server,6/8/17,2017,Lenovo,M5,J11H1LF,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00228,"Kwak,Steve",,2/12/18,PUR1138791,110 1730300        ,"11,164.00","1,302.49","8,000.89","3,163.11",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,02,1,E
,000000022662,00082113,IT CABINET,6/27/17,2017,LENOVO,NEXTSCALE,QUEST CABINET Q25,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"KWAK,STEVE",,2/12/18,PUR1142602,812 1729400 80041167      ,"438,333.33","25,569.46","157,069.45","281,263.88",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,E
,000000022663,00082114,IT CABINET,6/27/17,2017,LENOVO,NEXTSCALE,QUEST CABINET R25,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"KWAK,STEVE",,2/12/18,PUR1142602,812 1729400 80041167      ,"438,333.33","25,569.46","157,069.45","281,263.88",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,E
,000000022664,00082115,IT CABINET,6/27/17,2017,LENOVO,NEXTSCALE,QUEST CABINET S25,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"KWAK,STEVE",,2/12/18,PUR1142602,812 1729400 80041167      ,"438,333.34","25,569.46","157,069.46","281,263.88",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,E
,000000022880,00082116,IT Cabinet,8/31/17,2017,Lenovo,42U 1100mm,J11P2P4,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"Kwak,Steve",,2/12/18,PUR1172927,812 1729400 80041167      ,"577,950.00","67,427.50","414,197.50","163,752.50","491,050.00",,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000022881,N0031837,Computer Nodes (qty-25),8/15/17,2017,Lenovo,nx360 M5, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"Kwak,Steve",,2/12/18,PUR1172932,812 1729400 80041167      ,"188,790.00","22,025.50","135,299.50","53,490.50","188,790.00",,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023643,00084091,COMPUTE NODE,1/12/17,2016,LENOVO,X3550 M5,J11699C,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00100H,"SANDSTEDT,PETER",,8/2/18,PUR1074768,812 1729400 80041167      ,"26,406.00","3,080.70","24,205.50","2,200.50",0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000023952,00084666,IT CABINET,8/2/18,2018,LENOVO, , ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,STEVE KWAK,,12/14/18,PUR1299925,812 1729400 80041167      ,"684,272.00","79,831.71","353,540.51","330,731.49",,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,
,000000024537,00088063,THINKSYSTEM,1/11/19,2019,LENOVO,SR630,J1009YTP,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,STEVE KWAK,,5/2/19,PUR1386083,812 1729400 80041167      ,"13,546.00",790.16,"1,467.46","12,078.54",,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,
,000000024538,00088062,THINKSYSTEM,1/11/19,2019,LENOVO,SR630,J1009YTR,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,STEVE KWAK,,5/2/19,PUR1386083,812 1729400 80041167      ,"13,546.00",790.16,"1,467.46","12,078.54",,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,
,000000024826, ,High Memory Nodes,6/12/19,2019,LENOVO,ThinkSystem SR630,J100DT1G,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,Steve Kwak,,,PUR1439406,812 1729400 80041167      ,"28,027.15","3,269.84","6,072.56","21,954.59",,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,
,000000024827, ,High Memory Nodes,6/12/19,2019,LENOVO,ThinkSystem SR630,J100DT1H,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,Steve Kwak,,,PUR1439406,812 1729400 80041167      ,"28,027.15","3,269.84","6,072.56","21,954.59",,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,
,000000025140, ,Computer Node,8/27/19,2019,Lenovo,Thinksystem SR630, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,Steve Kwak,,,PUR1468670,812 1729400 80041167      ,"20,028.60","2,336.67","4,339.53","15,689.07",,,000217,5.0,COMPUTER STORAGE-5,001,COMPUTER EQUIPMENT,01,1,
,000000025141, ,Computer Node,8/22/19,2019,Lenovo,Thinksystem SD530, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,Steve Kwak,,,PUR1468674,812 1729400 80041167      ,"8,429.00",983.36,"1,826.26","6,602.74",,,000217,5.0,COMPUTER STORAGE-5,001,COMPUTER EQUIPMENT,01,1,
,000000025142, ,Computer Node,8/22/19,2019,Lenovo,Thinksystem SD530, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,Steve Kwak,,,PUR1468674,812 1729400 80041167      ,"8,429.00",983.36,"1,826.26","6,602.74",,,000217,5.0,COMPUTER STORAGE-5,001,COMPUTER EQUIPMENT,01,1,
,000000025143, ,Computer Node,8/22/19,2019,Lenovo,Thinksystem SD530, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,Steve Kwak,,,PUR1468674,812 1729400 80041167      ,"8,429.00",983.36,"1,826.26","6,602.74",,,000217,5.0,COMPUTER STORAGE-5,001,COMPUTER EQUIPMENT,01,1,
,000000025144, ,Computer Node,8/22/19,2019,Lenovo,Thinksystem SD530, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,Steve Kwak,,,PUR1468674,812 1729400 80041167      ,"8,429.00",983.36,"1,826.26","6,602.74",,,000217,5.0,COMPUTER STORAGE-5,001,COMPUTER EQUIPMENT,01,1,
,000000025524, ,Server,9/17/19,2020,Lenovo,SD530?Stack, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,Steve Kwak,,,PUR1479860,812 1729400 80041167      ,"8,588.00",143.13,143.13,"8,444.87",,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,
,000000025525, ,Server,9/17/19,2020,Lenovo,SD530?Stack, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,Steve Kwak,,,PUR1479860,812 1729400 80041167      ,"8,588.00",143.13,143.13,"8,444.87",,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,
,000000025526, ,Server,9/17/19,2020,Lenovo,SD530?Stack, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,Steve Kwak,,,PUR1479860,812 1729400 80041167      ,"8,588.00",143.13,143.13,"8,444.87",,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,
,000000025528, ,Server?,10/31/19,2020,Lenovo,ThinkSystem SD530,J100GNNF,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,Steve Kwak,,,PUR1483080,812 1729400 80041167      ,"7,972.00",132.87,132.87,"7,839.13",,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,
