"Object_Type","Name","FQDN","Guest","CPU_Socket_Count","Cores_Per_Socket","Total_Cores_Assigned","Memory_GB","Provisioned_Space_GB","Used_Space_GB","NIC_Count","Network_Name","Datastore_Path","DataCenter","Cluster_Name","vDC_Name"
"VM","nuance-dev","nuance-dev.rcs.northwestern.edu","CentOS 4/5 or later (64-bit)","2","4","8","16","66","24","1","dvPortGroup_VMNET_A&RT",,"NUCLOUD","EVVCENTERCLOUD1","A&RT_vDC"
"VM","matt-dev",,,"2","2","4","8","0","0","1","dvPortGroup_VMNET_PCE",,"NUCLOUD",,"Resources"
"VM","EVPubRmtCS01-S.library.northwestern.edu","EVPubRmtCS01-S.library.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD",,"NUL-vDC"
"VM","GMORSE-D","gmorse-d","Red Hat Enterprise Linux 7 (64-bit)","1","1","1","2","68","39","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","LAW-WEBNET_replica",,,"2","1","2","8","175","49","1",,,"NUCLOUD","EVVCENTERCLOUD1","Law-vDC"
"VM","TFS Build 4","tfsbuild4.kelleher.northwestern.edu","Microsoft Windows 10 (64-bit)","2","2","4","8","108","108","1","dvPortGroup_VMNET_PCE",,"NUCLOUD","EVVCENTERCLOUD1","PCE-vDC"
"VM","WinFiles.library.northwestern.edu","WinFiles.library.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","4","240","44","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","PyPI (2b1e1228-feb3-4fc6-9694-e9dfa9b5d394)","pypi","Ubuntu Linux (64-bit)","2","1","2","0","17","16","1","dvPortGroup_VMNET_SESP1",,"NUCLOUD","EVVCENTERCLOUD1","SESP-vDC"
"VM","v2cloud3","v2cloud3.mmlc.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","1","4","4","2","602","26","1","dvPortGroup_VMNET_WCAS",,"NUCLOUD","EVVCENTERCLOUD1","WCAS-vDC"
"VM","Mascot Head Node","mascot-vm","Red Hat Enterprise Linux 7 (64-bit)","10","1","10","4","104","104","1","dvPortGroup_VMNET_PCE",,"NUCLOUD","EVVCENTERCLOUD1","PCE-vDC"
"VM","mccefs01.mcc-2019","MCCEFS01.mcc.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","8","959","325","1","dvPortGroup_VMNET_McCormick",,"NUCLOUD","EVVCENTERCLOUD1","McCormick"
"VM","law-fusionrv","law-fusionrv.law.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","4","1","4","8","72","48","1","dvPortGroup_VMNET_Law",,"NUCLOUD","EVVCENTERCLOUD1","Law-vDC"
"VM","ctdprogramguide (9b4834cf-0360-4af7-aebc-3534952214f3)","programguide","Ubuntu Linux (64-bit)","1","1","1","1","17","15","1","dvPortGroup_VMNET_SESP1",,"NUCLOUD","EVVCENTERCLOUD1","SESP-vDC"
"VM","EVPubRmtUAG01.library.northwestern.edu","EVPubRmtUAG01","VMware Photon OS (64-bit)","2","1","2","6","26","26","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","ARDDB3","ARDDB3.oard.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","16","322","204","1","dvPortGroup_VMNET_OARD",,"NUCLOUD","EVVCENTERCLOUD1","OARD_vDC"
"VM","discolib1-d.library.northwestern.edu","discolib1-d","Red Hat Enterprise Linux 6 (64-bit)","1","2","2","2","42","42","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","web-hdl02-stg.library.northwestern.edu","web-hdl02-stg.library.northwestern.edu","Red Hat Enterprise Linux 6 (64-bit)","1","1","1","2","18","18","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","Ralph.library.northwestern.edu","Ralph.library.northwestern.edu","Microsoft Windows Server 2008 R2 (64-bit)","1","1","1","2","47","40","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","SAF-OHINT1B","SAF-OHINT1B.ads.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","2","2","4","86","86","1","dvPortGroup_VMNET_Student_Affairs",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","PrintS","PrintS.ci.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","2","4","8","100","46","1","dvPortGroup_VMNET_Medill",,"NUCLOUD","EVVCENTERCLOUD1","Medill_vDC"
"VM","beta.mcc-2016","BETA.mcc.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","8","108","44","1","dvPortGroup_VMNET_McCormick",,"NUCLOUD","EVVCENTERCLOUD1","McCormick"
"VM","dupont.soc","dupont.soc.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","1","1","1","4","29","25","1","dvPortGroup_VMNET_SoC1",,"NUCLOUD","EVVCENTERCLOUD1","SoC_vDC"
"VM","prod.legacy.docker.wcas.northwestern.edu","prod.legacy.docker.wcas.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_WCAS",,"NUCLOUD",,"WCAS-vDC"
"VM","Proteome Discoverer","discoverer.kelleher.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","8","1","8","8","70","70","1","dvPortGroup_VMNET_PCE",,"NUCLOUD","EVVCENTERCLOUD1","PCE-vDC"
"VM","W10E_VPCOPER","VPCOPER.ivm.northwestern.edu",,"2","2","4","32","0","0","1","dvPortGroup_VMNET_Investments",,"NUCLOUD",,"Investments_vDC"
"VM","VNUINVESTEG","vnuinvesteg","CentOS 4/5 or later (64-bit)","4","1","4","32","580","160","1","dvPortGroup_VMNET_Investments",,"NUCLOUD","EVVCENTERCLOUD1","Investments_vDC"
"VM","SOCCLINICSRDSH4","SOCCLINICSRDSH4.soc.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","1","4","4","16","76","59","1","dvPortGroup_VMNET_SoC3",,"NUCLOUD","EVVCENTERCLOUD1","SoC_vDC"
"VM","Protein Deconvolution","biopharmafinder.kelleher.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","4","1","4","8","70","70","1","dvPortGroup_VMNET_PCE",,"NUCLOUD","EVVCENTERCLOUD1","PCE-vDC"
"VM","homer-p.library.northwestern.edu (e6ef71e8-4cd0-4c1f-9c43-27755f8c7d20)","homer-p.library.northwestern.edu","Red Hat Enterprise Linux 6 (64-bit)","1","2","2","4","24","17","1","dvPortGroup_VMNET_NUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","slate-dev7","slate-dev7.wcas.northwestern.edu",,"4","1","4","10","0","0","1","dvPortGroup_VMNET_WCAS",,"NUCLOUD",,"WCAS-vDC"
"VM","Speedy.library.northwestern.edu","speedy.library.northwestern.edu","Red Hat Enterprise Linux 5 (64-bit)","1","1","1","2","36","8","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","hampton.library.northwestern.edu","hampton.library.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","16","218","82","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","archival-d.library.northwestern.edu","archival-d.library.northwestern.edu","Red Hat Enterprise Linux 6 (64-bit)","1","4","4","4","36","36","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","bmefs.mcc-2016","BMEFS.mcc.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","8","325","247","1","dvPortGroup_VMNET_McCormick",,"NUCLOUD","EVVCENTERCLOUD1","McCormick"
"VM","oberth18.tech.northwestern.edu","oberth18","Ubuntu Linux (64-bit)","1","1","1","4","104","104","1","dvPortGroup_VMNET_McCormick",,"NUCLOUD","EVVCENTERCLOUD1","McCormick"
"VM","ctstem-prod (c58bc98c-467c-4b1d-9962-8bdaeb35f0d8)","ctstem-prod","Ubuntu Linux (64-bit)","2","1","2","2","66","44","1","dvPortGroup_VMNET_SESP1",,"NUCLOUD","EVVCENTERCLOUD1","SESP-vDC"
"VM","johnson.tech.northwestern.edu","johnson","Ubuntu Linux (64-bit)","4","1","4","16","516","247","1","dvPortGroup_VMNET_McCormick",,"NUCLOUD","EVVCENTERCLOUD1","McCormick"
"VM","wikid.library.northwestern.edu","wikid.library.northwestern.edu","Red Hat Enterprise Linux 6 (64-bit)","1","2","2","2","42","42","1","dvPortGroup_VMNET_FWNUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","SAF-HSFS1B","SAF-HSFS1B.ads.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","1","2","2","4","936","936","1","dvPortGroup_VMNET_Student_Affairs",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","confluence7","confluence7.wcas.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","4","1","4","16","226","146","1","dvPortGroup_VMNET_WCAS",,"NUCLOUD","EVVCENTERCLOUD1","WCAS-vDC"
"VM","law-sepm","Law-SEPM.law.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","4","128","38","1","dvPortGroup_VMNET_Law",,"NUCLOUD","EVVCENTERCLOUD1","Law-vDC"
"VM","SAF-OHALL1B","SAF-OHALL1B.ads.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","2","4","16","128","128","1","dvPortGroup_VMNET_Student_Affairs",,"NUCLOUD","EVVCENTERCLOUD1","StudentAffairs_vDC"
"VM","librepofiles1s.library.northwestern.edu (9cfca915-834e-404b-a51d-7dce279d1da8)",,"Red Hat Enterprise Linux 6 (64-bit)","1","2","2","2","34","23","2","dvPortGroup_VMNET_NUL",,"NUCLOUD","EVVCENTERCLOUD1","NUL-vDC"
"VM","vfsmjssdb02.fsm.northwestern.edu","vfsmjssdb02.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtimsdb01","vtimsdb01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","6","265","136","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmemsdb01.fsm.northwestern.edu","vfsmemsdb01.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtimsapp01","vtimsapp01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","1","1","12","265","128","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmpulmwebapp1.fsm.northwestern.edu","vfsmpulmwebapp1.fsm.northwestern.edu",,"2","1","2","2","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmisgmhp96db01.fsm.northwestern.edu","vfsmisgmhp96db01.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD",,"Feinberg_vDC"
"VM","VFSMDEPLOY01",,,"2","1","2","2","42","15","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmisgmhapp02.fsm.northwestern.edu","vtfsmisgmhapp02.fsm.northwestern.edu","CentOS 7 (64-bit)","2","1","2","4","64","12","1","dvPortGroup_VMNET_CBITS",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmghsldb03.fsm.northwestern.edu","vtfsmghsldb03.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD",,"Feinberg_vDC"
"VM","VTFSMSURGHLACLT",,,"1","1","1","4","68","48","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmmsswebstg1","vtfsmmsswebstg1.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmghslapps01",,,"2","1","2","4","164","92","1","dvPortGroup_VMNET_Feinberg1",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmcprr01",,,"2","1","2","4","44","11","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","VMEDIASITEAPP01","VMEDIASITEAPP01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","4","1","4","12","162","103","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","pstage",,"Red Hat Enterprise Linux 5 (64-bit)","2","1","2","4","99","94","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmcdsimc01","vtfsmcdsimc01.fsm.northwestern.edu","CentOS 7 (64-bit)","2","1","2","4","64","10","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmmssdbprd1","vfsmmssdbprd1.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtfsmccrailsapps01.fsm.northwestern.edu",,,"2","1","2","4","44","25","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmnubicdb01.fsm.northwestern.edu",,,"2","1","2","16","706","582","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmmssweb01","VFSMMSSWEB01.fsm.northwestern.edu",,"1","2","2","4","0","0","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmci01",,,"2","1","2","4","44","34","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmpmrdb01","vfsmpmrdb01.fsm.northwestern.edu",,"2","1","2","6","0","0","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD",,"Feinberg_vDC"
"VM","gprod2.fsm.northwestern.edu",,"Red Hat Enterprise Linux 6 (64-bit)","1","1","1","8","692","572","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmcdsipbapp01.fsm.northwestern.edu","vtfsmcdsipbapp01.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","4","84","84","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmpathapp01.fsm.northwestern.edu","vfsmpathapp01.fsm.northwestern.edu",,"2","1","2","6","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmwebcamp01",,,"2","1","2","4","108","19","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmspineagent",,,"2","1","2","4","0","0","1","dvPortGroup_VMNET_Feinberg1",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtfsmprevmedweb01","vtfsmprevmedweb01.fsm.northwestern.edu","CentOS 7 (64-bit)","2","1","2","4","64","32","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmcbitsdb06",,,"2","1","2","32","0","0","1","dvPortGroup_VMNET_CBITS",,"NUCLOUD",,"Feinberg_vDC"
"VM","VFSMLS01","VFSMLS01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","4","64","26","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmpathodsa1","vfsmpathodsa1.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtfsmcdsiapps01","vtfsmcdsiapps01.fsm.northwestern.edu","CentOS 7 (64-bit)","2","1","2","4","264","137","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmpmapps01.fsm.northwestern.edu",,,"2","1","2","4","44","41","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","VFSMMHSPPSQL","VFSMMHSPPSQL.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","6","166","106","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmchesportal01.fsm.northwestern.edu","vfsmchesportal01.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","VFSMBSATMPMON02","VFSMBSATMPMON02.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","4","64","33","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmcdsidb01n1","vtfsmcdsidb01n1.fsm.northwestern.edu","CentOS 7 (64-bit)","1","1","1","4","614","561","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","VFSMSASPC02",,,"1","2","2","4","0","0","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtfsmitdaa950w",,,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","cas2.fsm.northwestern.edu",,,"2","1","2","2","0","0","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD",,"Feinberg_vDC"
"VM","VFSMSURGAPPS02.fsm.northwestern.edu","VFSMSURGAPPS02.fsm.northwestern.edu",,"1","2","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmcbitsdb09",,,"2","1","2","8","448","430","1","dvPortGroup_VMNET_CBITS",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmphysweb1","vfsmphysweb1.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","2","942","843","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmwebred01.fsm.northwestern.edu","vfsmwebred01.fsm.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","6","146","136","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmchesmain01.fsm.northwestern.edu","vfsmchesmain01.fsm.northwestern.edu","CentOS 6 (64-bit)","2","1","2","4","124","124","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmnugeneapps01",,,"2","1","2","4","44","15","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmsandbox1","vtfsmsandbox1.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","1","1","1","2","62","8","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmdocker02","vtfsmdocker02.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmmillerwiki.fsm.northwestern.edu",,,"2","1","2","4","0","0","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtfsmi2b2app02.fsm.northwestern.edu","vtfsmi2b2app02.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmjenkins01.fsm.northwestern.edu","vfsmjenkins01.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","4","84","84","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmiphamdb01","vfsmiphamdb01.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtfsmwpweb01.fsm.northwestern.edu","vtfsmwpweb01.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","2","122","66","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmsmartvue","vfsmsmartvue.fsm.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","1","1","1","4","74","47","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmcdsipbdb01.fsm.northwestern.edu","vtfsmcdsipbdb01.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","4","84","84","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmcdsiapps01.fsm.northwestern.edu","vfsmcdsiapps01.fsm.northwestern.edu",,"2","1","2","16","0","0","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD",,"Feinberg_vDC"
"VM","VFSMTRANSDBQA.fsm.northwestern.edu","VFSMTRANSDBQA.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","2","2","4","204","89","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmprevmedapps01.fsm.northwestern.edu","vfsmprevmedapps01.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","4","84","84","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmpmrmedia01","vfsmpmrmedia01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","4","1","4","8","148","47","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmitsftp01.fsm.northwestern.edu","vfsmitsftp01.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmmbtiapps01","vfsmmbtiapps01.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","4","74","41","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","VFSMRSHINY01","vfsmrshiny01.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmtransdbdist.fsm.northwestern.edu",,,"1","2","2","4","204","93","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","VFSMRSHINY02","vfsmrshiny02.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtfsmemsapp01.fsm.northwestern.edu","vtfsmemsapp01.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmnicuapp.fsm.northwestern.edu","vfsmnicuapp.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtfsmniacalapp02.fsm.northwestern.edu","vtfsmniacalapp02.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmoncoset01.fsm.northwestern.edu","vfsmoncoset01.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","4","64","64","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmpmcouch02.fsm.northwestern.edu","vfsmpmcouch02.fsm.northwestern.edu","CentOS 4/5 or later (64-bit)","2","1","2","12","92","66","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmcardiaredcapdb",,,"2","1","2","4","44","12","1","dvPortGroup_VMNET_FISMA",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmstattag",,,"2","1","2","4","44","14","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmcmrapp01","vfsmcmrapp01.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmgbmirror","vfsmgbmirror",,"1","2","2","4","0","0","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtfsmnugeneapps01",,,"2","1","2","4","44","16","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmghslezproxy01",,,"2","1","2","2","0","0","1","dvPortGroup_VMNET_Feinberg1",,"NUCLOUD",,"Feinberg_vDC"
"VM","VFSMINFDB01","VFSMINFDB01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","8","368","318","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmopeninfo01",,,"2","1","2","4","44","15","1","dvPortGroup_VMNET_Feinberg1",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmdeploy02.fsm.northwestern.edu","vfsmdeploy02.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","1","1","1","2","62","9","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
